,fullCit,Source,Year,author,author_firstname,id,Type,gender
533,"Wakefield, Dan. â€œThe Personal Voice and the Impersonal Eye.â€ù The Reporter as Artist: A Look at the New Journalism Controversy. Ed. Ronald Weber. New York: Hastings House, 1974. 39â€“48.",LJSBib,1974,Wakefield,Dan,Wakefield_1974,Secondary Works,male
535,"Webb, Joseph. â€œHistorical Perspective on the New Journalism.â€ù Journalism History, 1.2 (1974): 38+.",LJSBib,1974,Webb,Joseph,Webb_1974,Secondary Works,male
536,"Weber, Ronald, ed. The Reporter as Artist: A Look at the New Journalism Controversy. New York: Hastings House, 1974.",LJSBib,1974,Weber,Ronald,Weber_1974,Secondary Works,male
539,"Weber, Ronald. â€œSome Sort of Artistic Excitement.â€ù The Reporter as Artist: A Look at the New Journalism Controversy. New York: Hastings House, 1974. 13â€“23.",LJSBib,1974,Weber,Ronald,Weber_1974,Secondary Works,male
571,"Kaplan, Justin. Lincoln Steffens, A Biography. New York: Simon and Schuster, 1974.",SimsBib,1974,Kaplan,Justin,Kaplan_1974,Secondary Works,male
150,"London, Jack. The Road. New York: The Macmillan Co., 1907. Reed, John. Adventures of a Young Man: Short Stories from Life. San Francisco: City Lights Books, 1975.",LJPrimary,1975,London,Jack,London_1975,Primary Works,male
261,"Whynott, Douglas. A Unit of Water. A Unit of Time: Joel Whiteâ€™s Last Boat. New York: Doubleday, 1999; Washington Square Press, Pocket Books, 2000. Wicker, Tom. A Time to Die. New York: Quadrangle, 1975.",LJPrimary,1975,Whynott,Douglas,Whynott_1975,Primary Works,male
351,"Berger, Arthur A. â€œAm I a Siamese Twin?â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 162/64-67/69. 20th century; Tom Wolfe, Gay Talese; New Journalism; Magazines, newspapers; Popular culture.",LJSBib,1975,Berger,Arthur,Berger_1975,Secondary Works,male
364,"Brady, John. â€œNude Journalism.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 153/55-61/63. 20th century; Hugh Hefner; Magazine journalism; Magazines; Playboy.",LJSBib,1975,Brady,John,Brady_1975,Secondary Works,male
382,"Culbert, David H. â€œTV/N.J.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 168/70-73/75. 20th century; New Journalists; Television.",LJSBib,1975,Culbert,David,Culbert_1975,Secondary Works,male
383,"Dennis, Everette E. â€œJournalistic Primitivism.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 122/24-34/36. 20th century; Tom Wolfe, Philip Meyer; New Journalism; Magazines, newspapers; Journalistic methods.",LJSBib,1975,Dennis,Everette,Dennis_1975,Secondary Works,male
387,"English, John W. â€œWhat Professionals Say.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 232/134-40/42. 20th century; Magazines, books; New Journalists' views on New Journalism.",LJSBib,1975,English,John,English_1975,Secondary Works,male
391,"Fishwick, Marshall. â€œEditorial.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 247/149-249/151. 20th century; Magazines, books; Interaction of New Journalism and popular culture.",LJSBib,1975,Fishwick,Marshall,Fishwick_1975,Secondary Works,male
392,"Fishwick, Marshall. â€œPopular Culture and the New Journalism.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 99/1-105/7. 20th century; Tom Wolfe; New Journalism; Books, magazines; Popular culture.",LJSBib,1975,Fishwick,Marshall,Fishwick_1975,Secondary Works,male
408,"Green, James. â€œGonzo.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 204/106-210/112. 20th century; Hunter Thompson, Tom Wolfe; Magazines; Strengths and weaknesses of gonzo style.",LJSBib,1975,Green,James,Green_1975,Secondary Works,male
429,"Hough, George A. â€œHow New?â€ù Journal of Popular Culture 9 (1975): 114/16â€“121/23.",LJSBib,1975,Hough,George,Hough_1975,Secondary Works,male
433,"Jacobson, Kent. â€œThe Freaking New Journalism.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 183/85-96/98. 20th century; New Journalism; Books, Magazines; Social alienation.",LJSBib,1975,Jacobson,Kent,Jacobson_1975,Secondary Works,male
435,"Johnson, Michael L. â€œWherein Lies the Value?â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 135/37-41/43. 20th century; Tom Wolfe, Norman Mailer, Truman Capote; New Journalism; Magazines, newspapers; Popular culture.",LJSBib,1975,Johnson,Michael,Johnson_1975,Secondary Works,male
440,"Kallan, Richard A. â€œEntrance.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 106/8-13/15. 20th century; Tom Wolfe, Gay Talese; New nonfiction; Books, magazines; Popular Culture.",LJSBib,1975,Kallan,Richard,Kallan_1975,Secondary Works,male
496,"Powers, Thomas. â€œCry Wolfe.â€ù Commonweal 102 (1975): 497â€“99.",LJSBib,1975,Powers,Thomas,Powers_1975,Secondary Works,male
524,"Sommer, Robert. â€œNew Journalism & New Sociology Compared.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 241/143-46/48. 20th century; Tom Wolfe, Erving Goffman; New Journalism; Magazines, books.",LJSBib,1975,Sommer,Robert,Sommer_1975,Secondary Works,male
532,"Van Dellen, Robert J. â€œWe've Been Had by the New Journalism: A Put Down.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 219/121-31/33. 20th century; New Journalists; Magazines, books; Dishonesty of New Journalism.",LJSBib,1975,Van Dellen,Robert,Van Dellen_1975,Secondary Works,male
538,"Weber, Ronald. â€œMoon Talk.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 142/44-52/54. 20th century; Tom Wolfe, Norman Mailer, Philip Roth, John Updike; New Journalism; Books; Space exploration.",LJSBib,1975,Weber,Ronald,Weber_1975,Secondary Works,male
542,"Weirather, Larry. â€œTom Wolfe's Snake River Canyon Jump.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 211/113- 18/20. 20th century; Tom Wolfe; Magazines, books; Popular reception of New Journalism.",LJSBib,1975,Weirather,Larry,Weirather_1975,Secondary Works,male
589,"Culbert, David H. â€œTv/N.J.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 168/70-73/75. 20th century; New Journalists; Television.",LJSBib2,1975,Culbert,David,Culbert_1975,Secondary Works,male
590,"English, John W. â€œWhat Professionals Say.â€ù Journal of Popular Culture 9, no. 1 (Summer 1975): 232/134-40/42. 20th century; Magazines, books; New Jour- nalistsâ€™ views on New Journalism.",LJSBib2,1975,English,John,English_1975,Secondary Works,male
591,"Fishman, Donald. â€œNorman Mailer.â€ù Journal of Popular Culture 9, no. 1 (Sum- mer 1975): 174/76-82/84. 20th century; Norman Mailer; New Journalism; Novels, essays.",LJSBib2,1975,Fishman,Donald,Fishman_1975,Secondary Works,male
